1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272
86_left,1945456,70782,85578,75462,51338,32077,20672,14181,9967,7261,5261,3894,3220,2811,2606,2356,2264,2084,1993,1878,1737,1713,1684,1669,1614,1713,1702,1717,1793,1621,1621,1625,1746,1719,1876,2157,2456,3095,3634,3914,3994,3951,3841,3675,3779,4013,4333,5707,8798,13798,19536,23912,26048,27528,28373,29356,29716,29585,28804,27767,28011,28390,29807,31130,32112,32568,32900,32636,32629,32275,32720,33814,35136,37306,39793,41914,43141,42984,45386,48166,51755,54284,57288,57999,59116,59810,58664,60425,65228,71192,75599,79954,81777,83517,83942,84600,84515,83341,82634,81762,82923,86204,89064,91213,92658,93661,94279,97963,102737,106149,107461,106867,105385,104958,105451,108803,118484,135633,153538,171905,174933,178486,198126,231410,259547,270006,288255,273443,247920,219260,191124,154955,123371,105677,63086,32178,11111,5785,3477,3259,2801,2866,3064,3571,3382,3495,3586,3715,3905,4384,2959,2472,2407,2031,1396,843,553,348,296,146,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318185091,0.460583776,-0.001445735,-7.00E-04,1.01E+07,-14569.67295,4.45E-04,3.99E-07,0.021089742,0.007518116,75715.81999,67.10732743,-1.382639595,60.71122588,-1
86_right,2414767,53769,60001,65982,60730,46778,35181,25429,18815,16909,13462,8267,5224,4098,3611,3313,3201,3204,3191,3241,3174,2937,2925,2777,2682,2630,2748,2742,2796,2820,2896,2909,3002,3276,4530,6819,10660,15006,18694,21170,22109,22004,21203,20710,20029,19838,19746,20251,21228,22609,22382,22657,22136,22194,22105,22644,23613,23647,24190,23919,23827,23834,23910,25138,26073,26070,26595,27362,28343,29766,30919,30828,31739,32331,33611,34433,34899,35963,37352,39136,41062,41925,43460,46174,49035,51482,54061,55678,57744,58471,59922,61609,64872,67534,70167,70384,71088,69099,67806,67394,68340,69878,72223,76258,80975,84801,90682,96668,103324,108703,112046,114930,112970,108824,103573,99989,101171,109630,127110,148554,154675,152450,160808,183582,195854,203503,196743,195313,185309,194118,190232,196983,171039,152930,105201,62759,38155,29718,25193,20947,16845,13905,12145,10174,7917,5509,3720,2834,2290,1977,1672,1513,1318,1281,1135,942,793,769,769,739,614,505,544,512,482,453,497,455,447,413,399,390,364,266,178,68,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261709094,0.464545518,-0.001342415,3.87E-07,1.01E+07,-13528.45422,4.08E-04,3.87E-07,0.020208419,0.007579337,75357.14111,64.29379594,-0.309373894,54.92273805,-1
87_left,5242148,21770,9541,6037,3487,2547,2072,1472,1270,866,821,630,602,452,440,396,376,348,331,297,286,308,260,289,250,246,252,238,258,210,220,237,236,234,225,228,210,192,205,195,218,237,207,244,227,216,247,226,221,244,205,243,226,241,210,281,301,319,363,409,594,780,1163,1738,2707,3880,5290,7324,10043,13180,16128,20469,25279,30437,37417,45168,54857,64478,74869,83491,88825,92162,92688,91283,88614,85727,84088,83570,84882,86608,88203,90692,92630,94208,95174,94719,93811,92491,91119,89217,86493,83811,82656,80894,79263,78706,77051,76759,75240,74822,74479,74809,75718,77158,78500,79422,80427,80906,79407,77578,75079,71497,67670,63651,60133,56355,52272,48452,43968,39073,34111,29815,25816,21915,18726,15718,13112,10681,8628,7259,6142,5222,4424,3827,3171,2694,2347,2038,1987,2023,1951,1879,1903,1967,2056,2048,2184,2253,2237,2311,2379,2443,2428,2571,2487,2530,2599,2440,2507,2525,2651,2625,2511,2451,2356,2122,1979,1892,1854,1907,1743,1633,1631,1780,1801,2019,2214,2232,2336,2092,1863,1626,1523,1192,919,786,721,656,593,542,460,431,373,281,206,165,75,50,17,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.316312253,0.258326471,-8.57E-04,5.06E-07,1.01E+07,-8640.167834,0.001032361,5.06E-07,0.032130372,0.013021002,127304.2957,102.0354169,-0.136242551,20.72423758,-1
87_right,5249136,21272,8278,4784,3179,2081,1613,1159,783,683,525,424,420,355,305,274,278,260,256,220,218,228,178,179,186,169,203,160,171,149,148,145,139,134,143,127,140,132,128,143,133,145,139,142,126,122,145,150,127,118,145,136,134,157,152,146,131,135,160,177,217,304,491,744,1221,1991,3176,4450,6652,9526,13659,19518,26747,35553,44730,53286,58834,64233,66816,67773,67840,67169,66632,65536,65076,65343,65192,65802,65304,64462,63845,63975,62769,62612,62724,62956,64953,67621,70946,74574,77490,80080,81656,83225,83698,84631,85793,87091,89217,92079,94950,97865,99345,100696,101238,101453,101561,100386,98037,91666,83163,75511,67560,61049,55993,52687,50194,47994,46536,44717,43801,42827,41270,39201,37485,35638,33924,31659,28608,25758,22292,19017,15761,12921,10319,8334,6668,5206,4237,3677,3394,3296,3205,3119,3055,2865,2815,2888,2829,2718,2704,2596,2280,2133,2010,1761,1532,1481,1389,1334,1213,1309,1232,1185,1200,1176,1156,1287,1285,1244,1230,1194,1151,1199,1112,1154,1143,1245,1324,1509,1482,1440,1364,1295,1189,1078,961,886,874,796,800,730,699,623,645,609,565,566,497,470,506,459,407,375,296,203,102,54,21,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.347666264,0.384330451,-8.89E-04,-7.64E-07,1.01E+07,-8959.636093,0.001395411,-7.64E-07,0.037355194,0.012585112,122953.5383,118.619091,-0.125413097,28.14607386,-1
88_left,688021,49277,46823,30618,18336,12881,10564,9849,9674,10686,12914,15778,17681,18849,18017,14610,10597,6821,4273,2852,2017,1640,1499,1417,1435,1387,1470,1532,1515,1507,1546,1612,1603,1635,1851,2083,2537,3575,5675,10315,19739,37032,64827,98838,131626,153793,159491,152693,143406,137132,136601,141219,149432,156963,160874,159168,148411,130650,111348,91877,75853,62772,51736,42431,34556,28613,24567,22190,20778,19720,18869,18200,17471,16372,15387,14426,13301,12073,10825,9758,8499,7607,6928,6192,5566,4945,4223,3898,3823,3684,3216,2962,2648,2242,1901,1632,1447,1280,1130,923,773,588,483,386,333,319,350,288,306,299,280,295,251,253,246,195,168,133,120,67,94,65,71,59,45,29,34,27,8,9,2,1,2,2,2,3,2,1,2,1,2,0,2,4,0,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.331663728,0.200379834,-7.24E-04,-1.07E-06,4153344,-3008.363366,3.46E-04,-1.07E-06,0.018592708,0.007792391,31958.59919,37.92022543,-2.004301232,34.60867202,-1
88_right,533135,185834,56208,28577,17429,12473,9842,8637,7701,7781,7665,8199,8437,8735,9501,11416,13254,14292,13480,10974,7944,4905,2955,1948,1464,1225,1047,939,886,846,764,763,691,640,662,614,579,566,546,547,497,482,482,463,432,451,459,406,424,411,352,402,379,341,382,357,320,375,331,335,302,332,335,305,300,307,296,292,287,287,280,285,289,290,270,286,241,267,259,284,250,243,247,290,258,248,254,249,254,247,252,248,255,242,222,238,265,258,258,250,256,278,252,235,253,248,259,252,269,273,252,275,311,289,297,295,281,275,303,342,320,321,361,331,367,392,503,574,691,840,1083,1307,1562,1803,2239,2898,3733,5117,6712,8653,10819,13300,15953,18933,21953,24636,26828,28399,30230,31583,33201,35738,38404,41138,44495,48904,53405,58681,62866,67245,70452,71432,71343,68827,66106,62533,59558,56857,54408,52789,51397,50822,50190,50179,50982,52574,54168,58401,61460,63561,66601,69042,72006,73222,75600,80398,88345,93034,96278,91078,73730,66180,52074,37177,29103,22493,17623,12734,9682,6630,5042,3646,3297,3115,3325,3415,3270,3462,3512,3030,2085,1638,1499,1276,1385,1280,1250,1144,1022,970,857,724,621,586,616,694,692,677,762,731,595,622,471,523,537,340,321,302,361,457,516,646,564,571,882,978,1185,865,406,439,54,0,0,0,0,0,-0.36059922,0.581517041,-0.002297745,-0.001139471,4153344,-9543.325134,0.002546995,4.89E-07,0.050467766,0.021519051,89368.98555,102.9586137,-0.433537329,20.30139426,-1
89_left,7837159,23248,7618,3650,2228,1522,1154,952,776,734,712,664,611,609,574,530,495,470,468,508,477,488,436,470,466,468,431,383,441,482,447,471,557,772,1382,2769,5409,9714,14921,21710,29321,36042,42757,48991,56093,65066,75163,87425,98501,108270,115041,117812,116021,112853,109399,106924,107247,108412,109576,109298,108521,107840,108426,109260,112330,114878,116910,119923,121592,123335,123800,124972,125438,126748,127552,128620,127581,127456,127190,125734,125261,125278,124651,125009,122737,118677,112837,105758,99086,92823,86122,79855,74718,69910,66589,62967,60441,58671,55612,53058,50795,49203,46885,45614,43750,42211,40104,38331,36815,35324,34912,34250,33622,32903,31712,29957,28140,26110,24381,22669,21150,20022,18484,17506,15936,14280,12877,11826,10978,10153,9600,9312,8924,8426,8203,7661,7343,6666,6287,5739,5216,4631,4254,3653,3190,2950,2767,2661,2953,2941,3126,3182,3218,3493,3640,3837,3777,3833,3831,3608,3171,3041,2943,2654,2496,2433,2334,2366,2312,2258,2088,2198,2332,2278,2151,2018,2024,1895,1764,1738,1723,1551,1614,1564,1557,1719,1747,2040,2218,2325,2480,2464,2291,2086,1930,1661,1553,1331,1179,992,734,570,512,428,412,427,454,504,419,344,249,250,326,280,191,103,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.271863699,0.238739461,-6.50E-04,-7.06E-07,1.51E+07,-9790.146188,4.95E-04,-7.06E-07,0.022245432,0.008483851,123021.6677,86.34896773,-0.241198826,33.57199152,-1
89_right,7836357,22288,8112,4020,2447,1429,1215,947,805,706,648,605,623,574,540,541,505,499,462,469,430,445,386,422,384,382,423,356,377,394,347,380,365,383,380,387,372,430,399,484,582,994,1522,2707,4617,8437,14609,22753,31883,41304,49854,59306,69652,79113,88439,95084,100341,101804,102575,105584,109108,114359,119705,126167,132374,138408,143548,146389,147154,145724,141554,138345,135314,132468,130012,127938,127941,128334,129436,131665,134307,136708,139391,139331,136852,130635,122400,112086,101799,92491,83665,76773,71976,68747,66146,65292,64289,63283,62572,61896,62122,62317,62460,62788,62683,63167,63073,62785,62307,61644,61002,60632,59139,57488,54826,52096,48857,46497,44734,42787,42045,39993,38402,35166,31840,28059,24074,20213,16742,14007,11366,9342,7827,6499,5609,5162,4747,4839,4821,4674,4491,4434,3884,3549,3151,3029,2735,2836,2807,2932,3102,3221,3204,3207,2920,2821,2804,2433,2390,2136,2109,2108,2071,1980,2051,2041,2047,2006,1973,1871,1945,1841,1749,1614,1408,1204,987,848,698,547,405,245,116,59,18,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254768908,0.224424571,-6.93E-04,1.49E-06,1.51E+07,-10439.84967,4.14E-04,1.49E-06,0.020335696,0.006504527,93269.11031,78.94819775,-0.193116231,43.32700987,-1
8_left,5242582,24380,9961,6064,3430,2079,1708,1088,985,738,693,558,508,437,423,411,379,371,339,331,352,321,268,300,290,319,305,282,271,257,269,264,294,261,252,266,279,292,251,294,279,244,273,279,290,292,336,423,631,920,1592,2622,4213,6482,9067,12286,15716,19728,23646,27932,32174,35713,39427,43970,48681,53113,58818,63751,68648,72853,76913,80100,83016,85734,88346,89909,90465,91004,89514,89369,87256,86251,84792,83282,81943,81479,80826,79234,77787,76036,72315,69769,66494,64037,61158,59192,57301,55933,55130,55146,54218,53166,51664,50340,48399,47334,46835,46779,46378,47355,47621,47806,47167,47832,47527,47157,46532,45166,44800,43424,42624,42322,42034,42457,42944,42584,41925,40942,38966,37283,35286,32274,29478,26776,24738,23024,22049,20618,19777,18168,16526,14468,12860,11028,9210,7689,6472,5359,4641,3952,3464,3119,2773,2435,2369,2167,2101,2179,2190,2077,2115,2243,2305,2407,2364,2378,2436,2424,2362,2156,2020,1749,1590,1494,1469,1443,1431,1283,1223,1195,1111,1019,983,882,771,774,723,677,655,711,799,885,904,973,1094,1130,1330,1435,1490,1450,1437,1512,1431,1441,1439,1456,1423,1468,1453,1317,1337,1399,1486,1459,1286,1007,961,1075,1096,1069,1062,915,786,685,617,544,280,137,69,24,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235291243,0.199228466,-7.99E-04,-9.93E-07,1.01E+07,-8051.922068,6.80E-04,-9.93E-07,0.026081075,0.010451385,101772.4533,82.83422324,0.050000719,20.22249633,-1
8_right,5226005,30873,13381,6943,4214,3038,2404,1942,1598,1212,978,782,583,436,371,276,202,177,165,138,120,109,106,104,69,100,96,92,80,84,97,98,66,88,66,94,69,85,47,85,65,81,62,76,71,77,58,81,63,74,73,60,76,52,83,85,69,76,61,75,87,136,242,367,558,749,950,1119,1290,1370,1515,1685,1739,1990,2241,2884,3549,4477,6058,8236,11375,15146,19941,26228,32560,39641,46534,52880,58726,64086,68495,72030,74761,77035,78034,77229,76978,75586,74245,73079,71382,70066,68317,67377,65933,65635,65645,67538,71129,77000,82713,89842,97041,103753,108352,111091,111378,108540,105067,100280,95077,89664,84598,80132,75251,71299,66475,62490,58048,55176,51309,47456,44173,40832,37864,35737,33586,32134,30302,29760,28687,28105,27439,27082,27368,26792,27205,27015,27236,26584,26439,26180,26002,25701,25115,24630,23674,23250,22431,21148,20378,19523,18419,17597,16983,15918,15209,14299,13971,13096,12773,12102,11253,10157,8818,7552,6436,5334,4367,3512,2929,2335,1903,1602,1358,1239,1138,1036,957,888,881,767,742,701,723,724,718,698,681,701,687,648,577,569,471,364,383,259,227,216,170,136,96,76,41,33,21,23,12,2,7,1,3,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.526797056,0.546952009,-9.82E-04,3.42E-07,1.01E+07,-9895.537369,0.003157145,3.42E-07,0.056188479,0.015383224,150709.7846,178.399735,-0.474263255,33.5127905,-1
90_left,2070338,130958,59041,43115,29488,22928,21249,20729,21162,21777,22915,21562,20020,19525,21079,21730,20650,18762,16061,14243,13250,12200,9991,7167,4861,3374,2850,2399,2329,2070,1898,1912,1751,1719,1593,1459,1454,1392,1361,1243,1221,1191,1167,1163,1110,1103,1067,1014,1049,1068,1003,955,979,923,934,873,883,940,900,887,877,864,861,867,883,855,891,812,814,814,896,803,820,848,836,793,902,841,839,828,854,902,927,878,930,978,963,1030,971,1020,1072,1076,1105,1151,1250,1320,1496,1655,1835,2060,2508,2963,3591,4482,5659,6821,8190,9915,11758,14915,18343,21677,24666,27662,30102,32593,35341,38219,40492,43286,46619,51678,57589,64672,71399,80079,89651,101728,118117,138916,157337,173630,183870,188608,189760,184086,175911,167179,155434,144442,135096,128882,122744,117818,114648,111008,109070,107177,105512,104060,102255,99365,97042,93944,91844,90286,88818,87734,86169,84307,81989,78974,76852,75220,74143,72798,71073,69526,68131,66057,64114,62847,61269,60094,57949,55138,53106,50818,48648,47884,45464,43680,42157,41777,41440,40640,40938,40621,41228,41558,42319,42478,42482,42243,41506,39026,35878,32340,28613,24788,21259,18730,16343,14404,12689,11065,9795,9118,8988,9000,9001,7824,6761,6299,4970,4274,3398,2939,2800,2677,2625,2312,2202,2173,2146,2239,1776,1545,1323,991,944,976,901,928,876,814,817,819,610,594,610,517,523,591,304,315,308,361,170,104,23,0,0,0,0,0,-0.266349614,0.419825613,-0.001937945,-4.07E-07,1.01E+07,-19530.01956,0.001007544,-4.07E-07,0.031741827,0.01567205,156229.7008,100.9532853,0.024299116,17.54745884,-1
90_right,2100291,141449,59546,43156,31561,27831,28792,27924,25595,23897,24294,25152,24344,23308,20180,16998,14965,12942,9395,6338,4138,3185,2800,2486,2310,2172,2000,1962,1821,1793,1702,1627,1538,1480,1410,1369,1319,1286,1237,1241,1202,1140,1148,1192,1095,1083,1054,1012,1095,1068,995,985,966,999,1016,986,1074,1002,1049,1007,1029,1057,1134,1091,1088,1142,1178,1169,1278,1321,1312,1481,1593,1720,2038,2193,2488,2835,3308,3635,4112,4353,4797,5307,6156,7668,10200,13787,17259,20526,23132,25470,27464,29209,31444,32840,34854,36740,38056,40216,42157,44030,45597,46252,45925,46227,46679,48657,53131,58171,63733,69321,74471,78823,82290,84987,87321,90437,95552,102107,110427,121345,132025,139960,144403,147095,146594,142773,137321,131666,125856,122265,119664,118026,116993,116987,115363,112773,108382,103736,100166,97311,95428,95468,95033,93765,92604,90732,88389,84954,81784,79179,77448,76075,75453,75621,76184,76192,76510,75992,74395,71496,68784,68383,67946,68307,68740,68633,67664,65303,61685,57397,52947,47516,42233,37658,33313,29406,26513,23832,21551,19291,16943,14993,12925,11189,9520,8227,6760,5984,5151,4548,3981,3714,3716,3804,4310,4632,4557,4434,4360,4649,4679,4756,3975,3202,2853,2759,2635,2478,2494,2516,2482,2667,2778,2227,2353,2861,3210,3572,4055,2271,1826,1641,1416,1143,1011,879,993,1133,1180,1241,1079,985,615,448,224,105,58,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24335745,0.376654148,-0.001754935,2.02E-07,1.01E+07,-17685.70288,9.64E-04,2.02E-07,0.031048494,0.015923961,158722.2127,98.72196591,0.186151542,13.84340321,-1
91_left,4358277,16263,6525,3768,2181,1201,1305,881,816,700,624,612,543,589,538,534,529,481,515,503,527,490,511,569,675,1037,2582,7571,19211,39713,64081,85865,98039,98481,90039,78323,69933,68954,71266,74712,74225,73669,74462,79311,86494,93797,99017,101407,96397,90447,87106,86391,85224,82745,78814,72732,66519,59829,54665,50710,47769,45923,44061,43233,41765,40722,39801,39257,38262,36784,35045,33486,30953,29609,28741,28426,27405,26032,24557,23646,23070,22512,21648,20910,19831,18314,16948,15564,14839,13971,13573,12804,12191,11296,10458,9842,9300,8855,8162,7645,6625,5464,4574,3625,2805,2271,1992,1813,1606,1526,1370,1326,1371,1398,1487,1521,1598,1737,1909,2047,2302,2205,2186,1878,1841,1717,1609,1631,1543,1485,1444,1322,1329,1267,1270,1298,1249,1137,1122,1096,1076,1101,1024,991,1156,1148,1076,1193,1086,988,835,717,598,535,446,449,466,442,440,484,455,370,377,448,419,373,407,359,329,308,343,406,346,299,270,196,165,109,103,89,50,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143154949,0.186950177,-4.30E-04,9.05E-08,7962624,-3420.683327,2.63E-04,9.05E-08,0.016225666,0.005817997,44714.87294,45.80182688,0.038543363,22.65553221,-1
91_right,4351897,16935,7099,4680,2677,1559,1399,935,918,692,735,582,538,507,508,466,465,468,437,386,429,390,379,361,399,355,358,346,342,383,367,373,386,375,413,442,618,931,1421,2252,4188,7611,12523,18156,23608,29221,33967,36542,38553,41353,44538,48813,55443,62245,70390,79983,86044,87137,83093,76716,71300,68556,67681,66351,67148,67294,66555,66654,67634,70179,74766,77568,78208,75748,73428,70242,67331,62699,58171,54692,51771,49521,48394,48234,47582,47699,48309,48926,48250,48385,48545,47879,46591,43523,40993,38310,35533,33167,30975,28551,25983,23707,21570,20462,20119,19652,19541,19033,18053,17399,17557,17317,16075,14038,11461,8732,6385,4844,3740,3140,2852,2554,2348,2097,1935,1727,1565,1412,1285,1207,1297,1391,1306,1342,1413,1361,1319,1334,1209,1188,1041,1050,1056,1164,1268,1429,1456,1399,1295,1003,815,697,645,553,518,473,431,478,451,453,457,446,427,369,338,354,397,413,411,362,359,358,244,172,116,72,23,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201873526,0.214683622,-5.85E-04,4.82E-07,7962624,-4656.813514,4.46E-04,4.82E-07,0.021115925,0.007512573,57666.73375,59.60802308,0.014534732,24.53816292,-1
92_left,22001,84412,224356,274746,229422,208111,206989,195151,171029,133029,91170,60062,40024,31844,28817,27069,26673,26885,26396,25699,24000,20048,17210,15098,12861,11598,10184,8964,8143,7384,6463,5594,5376,5052,4895,4544,4374,4105,3918,3673,3691,3644,3484,3369,3165,3169,3035,2879,2968,2844,2587,2630,2666,2473,2498,2415,2280,2401,2262,2186,2303,2098,2088,2056,1960,2014,2006,1903,1931,1948,1908,2006,1890,1906,1869,1864,1936,1955,1960,1906,1976,1890,2004,2000,2055,2020,2052,2045,2029,1945,2137,2111,2178,2244,2397,2390,2262,2199,2232,2292,2195,2169,2204,2327,2383,2286,2310,2258,2272,2229,2328,2277,2267,2181,2218,2182,2278,2257,2278,2304,2369,2275,2237,2297,2303,2341,2410,2409,2285,2263,2302,2343,2392,2463,2430,2328,2339,2359,2620,3162,4308,6538,8978,11184,13230,16050,20998,28641,37340,46496,54005,59249,62509,64639,68778,74297,83321,92897,97888,100289,101947,101375,98211,92048,84564,78231,75904,76288,78820,81047,83632,86237,88419,91481,94561,99403,102230,102137,97073,92273,90281,92781,97262,101654,103069,101082,97177,91681,82251,71791,64040,61160,58675,51530,47477,44324,40442,37015,34148,31446,31078,30956,30055,28737,28285,28252,29788,29979,29410,29569,29463,29268,28798,27697,27201,27317,27004,26522,26738,27745,28601,28376,28411,29051,29625,29845,31538,32116,31902,29846,27532,24997,22858,21680,20719,19905,18954,18506,17779,16356,13932,11578,10433,9843,9543,9414,8878,7933,7302,6687,6326,6281,6362,7831,14792,259838,-0.347183466,0.40316394,-0.002333854,-0.001847328,8185344,-19103.40014,0.00149413,-0.004496054,0.038653977,0.011904039,99949.79149,110.7905775,-0.361915397,28.73644847,-1
92_right,312139,479305,550567,464514,255945,121684,65662,42750,30864,24445,20280,18852,18010,17667,18080,18102,18833,18374,16617,14210,11814,9411,8067,7264,6297,5616,4950,4333,3833,3560,3265,3183,2977,2752,2713,2653,2489,2499,2461,2316,2233,2165,2170,2117,2153,2147,1982,2010,1953,1961,1936,1918,1816,1870,1917,1834,1886,1831,1851,1802,1830,1824,1867,1900,1903,1856,1902,1837,1918,1984,1879,1926,1968,1914,1955,2041,2056,2131,2104,2153,2220,2287,2274,2346,2336,2346,2333,2334,2395,2469,2493,2474,2611,2669,2751,2737,2681,2869,2662,2794,2808,2755,2850,2823,2839,2948,2759,2854,2889,2805,2928,2872,2896,2933,2871,2866,2946,3033,3039,3100,3134,2998,3056,3170,3140,3220,3189,3190,3387,3385,3384,3509,3528,3703,3746,3741,3774,4098,4141,4414,5180,7251,12003,20360,32154,44044,53727,62090,69972,79553,89252,96474,100757,103068,104126,104670,105485,108714,112073,111028,106782,104071,102567,101373,100739,101351,101038,99762,102169,113944,131976,148308,153637,151500,152881,156976,160722,157435,143754,117434,88027,64461,50969,43593,39193,35851,32951,32686,32097,32337,33173,34166,32312,29454,27965,27351,25793,24573,22994,22022,21473,21505,21061,20618,20532,20204,20228,20218,19775,19149,18639,18945,19279,20100,20267,18996,17147,14852,13060,11397,10316,9951,9942,10153,10359,10447,10187,10388,10631,10713,11241,11282,10641,9388,8197,6911,6065,5076,4444,3882,3511,3283,3125,3046,3119,2992,3037,2904,2831,2682,2709,2651,2704,3407,5972,41689,-0.231140375,0.390884817,-0.002059951,-0.001802797,8185344,-16861.40446,6.83E-04,1.08E-06,0.02613463,0.008950178,76251.85121,75.00318682,0.896969419,30.05936763,-1
93_left,1767251,13872,4534,2160,1421,839,771,544,450,327,278,276,235,274,268,288,291,243,235,267,222,234,187,192,187,183,179,145,158,140,177,269,393,532,722,810,921,988,1262,1841,2848,4426,6924,10810,15766,22727,30040,37161,44010,50023,53643,55481,55143,52043,49112,46860,45882,45395,45559,46575,46783,47098,47344,47733,48116,48498,49059,49620,50193,50311,50721,50477,49796,49643,48800,48049,47616,47373,46669,45859,44813,43867,42647,41910,41323,40958,40622,40776,40485,41297,41530,42616,44308,45468,46529,47894,48275,48949,48265,47315,46080,44448,42925,41287,40043,38513,37124,35302,33366,31102,28577,25944,23273,20941,18464,15981,14427,12694,11343,10157,9149,8319,7624,6563,5915,5000,4178,3531,2988,2551,1943,1585,1270,1026,776,600,563,431,418,342,349,317,266,264,254,259,261,246,265,280,305,318,331,357,349,374,403,423,380,390,359,373,341,322,368,361,347,327,302,298,323,307,338,317,318,361,344,375,329,354,373,376,429,477,466,440,451,463,419,447,455,460,455,427,458,446,399,391,371,302,281,240,261,292,282,320,270,282,248,191,207,196,166,189,162,172,198,209,258,212,230,207,178,169,167,117,67,34,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249578491,0.293206334,-8.98E-04,2.11E-06,5038848,-4527.187006,7.94E-04,2.11E-06,0.028185877,0.013590178,67273.35438,63.30204097,0.1576261,13.03006132,-1
